xpos,ypos,distpinx,distpiny,distpin,distfrx,distfry,distfr,ditpinfrx,predpin,coinc1,strat1,strat2,Voto1,VotoPF,VotoPE,MBP22_A,MBP22_B,MBP22_C,MBP22_D,MBP22_E,MBP22_F,MBP02,MBP03,MBP04,MBP05,MBP07,MBP15,MBP21_A,MBP21_B,MBP21_C,MBP21_D,correct,correct2,NSE,vote
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,3,2,4,3,2,2,1,1,1,3,2,2,3,1,2,7,9,6,5,1,1,2,0
0.631088062,-1.128276835,0.375296128,0.556624699,0.671325732,0.366692335,0.716010552,0.804446629,0.008603793,1,1,0,0,1,1,1,2,3,2,1,1,1,3,1,3,3,1,1,5,10,6,5,0,0,3,1
-0.24799182,0.358285934,1.254376011,2.043187467,2.397514171,0.512387548,0.770552216,0.925360318,0.741988463,1,0,0,0,2,2,4,1,1,1,1,1,1,4,2,4,2,1,2,6,10,2,5,1,0,3,0
-0.217501753,0.057802907,1.223885943,1.742704441,2.12953412,0.48189748,0.47006919,0.673194047,0.741988463,1,1,0,0,1,1,1,2,2,1,1,1,1,3,1,3,2,1,1,4,7,5,4,0,0,3,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,1,0,0,1,1,1,2,2,1,2,1,1,3,1,3,1,1,3,6,8,4,88,0,0,3,1
-0.064774603,0.245504671,1.071158793,1.930406205,2.207679613,0.329170331,0.657770954,0.735537718,0.741988463,1,0,0,0,2,2,4,1,1,1,1,1,1,2,1,2,2,1,5,5,9,4,2,1,1,3,0
0.243929818,-0.437608026,0.762454372,1.247293507,1.461874743,0.020465909,0.025341743,0.032573876,0.741988463,1,0,0,0,2,2,4,3,3,3,3,3,3,4,2,4,2,1,2,4,10,6,1,1,0,2,0
0.286101628,-1.173269109,0.720282562,0.511632424,0.88350139,0.021705901,0.761002827,0.76131232,0.698576662,1,0,1,0,4,5,4,2,1,2,1,1,1,5,1,4,2,1,5,5,9,3,3,1,0,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,3,6,4,3,2,3,1,1,1,2,1,4,3,1,3,4,6,7,6,0,0,3,0
0.276262784,-0.55378943,0.730121406,1.131112104,1.346288178,0.011867057,0.141523147,0.142019816,0.71825435,1,0,0,0,2,2,4,2,2,2,2,1,1,3,3,2,4,1,2,8,5,6,4,0,0,2,0
0.742278749,-1.379208283,0.264105441,0.30569325,0.403980256,0.477883021,0.966942001,1.078586582,-0.21377758,0,0,0,0,1,1,1,3,3,3,3,1,2,3,1,3,2,1,1,1,10,1,1,0,0,2,1
-0.714992613,-0.090236735,1.721376803,1.594664798,2.346506748,0.97938834,0.322029547,1.030972624,0.741988463,1,0,0,0,2,2,4,2,2,2,1,2,1,4,2,4,2,1,2,3,9,8,4,0,0,3,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,3,2,1,1,1,1,3,2,2,3,1,2,10,10,1,1,0,0,3,0
0.269178378,-0.613225076,0.737205812,1.071676457,1.300754719,0.00478265,0.200958794,0.201015697,0.732423162,1,0,0,0,2,2,4,3,2,2,2,3,1,3,1,4,2,1,2,2,10,5,1,1,0,3,0
2.016090565,0.104624759,1.009706375,1.789526292,2.054729012,1.751694837,0.516891041,1.826365558,-0.741988463,0,0,0,0,2,2,4,2,2,2,2,2,1,3,2,3,3,1,1,2,8,4,1,1,0,2,0
0.217136726,-0.468670794,0.789247464,1.21623074,1.449871985,0.047259001,0.056404511,0.073585882,0.741988463,1,1,0,0,1,1,1,3,2,3,3,3,1,5,1,3,2,1,2,2,10,1,3,0,0,2,1
0.423575032,-0.074716013,0.582809158,1.610185521,1.712414648,0.159179305,0.33755027,0.373199994,0.423629853,1,0,1,1,4,1,1,2,3,2,2,1,1,3,1,4,3,3,1,2,9,2,3,0,0,2,1
0.210910728,0.061438135,0.795473463,1.746339669,1.918978965,0.053485,0.473704418,0.476714297,0.741988463,1,1,0,0,1,1,1,2,2,2,2,1,1,3,2,3,3,1,5,4,5,4,4,0,0,2,1
0.457148971,-0.099255515,0.549235219,1.585646018,1.678074081,0.192753244,0.313010767,0.367599719,0.356481975,1,0,0,0,5,5,5,2,2,2,2,1,1,3,2,2,3,3,5,4,6,3,2,1,1,2,0
0.177336789,0.085977638,0.829047401,1.770879171,1.955334404,0.087058939,0.49824392,0.505792707,0.741988463,1,0,0,0,2,2,4,1,1,1,2,2,1,3,2,3,4,1,5,3,6,1,1,1,0,2,0
-0.638131047,0.129880541,1.644515237,1.814782074,2.449053765,0.902526774,0.542146824,1.052842703,0.741988463,1,0,0,0,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,4,7,5,4,0,0,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,2,2,2,1,1,1,3,1,3,1,1,3,6,88,6,4,1,0,2,0
-0.268827912,-0.002129549,1.275212102,1.682771985,2.11137099,0.533223639,0.410136734,0.672710629,0.741988463,1,0,1,1,4,1,4,2,2,2,2,3,1,3,1,4,3,3,5,5,9,5,2,1,0,2,1
-1.191392036,-0.13829808,2.197776226,1.546603453,2.687415595,1.455787764,0.273968202,1.481342833,0.741988463,1,0,1,0,4,2,4,3,3,2,2,2,1,4,2,3,3,1,5,1,10,1,1,0,0,3,0
-1.318583779,-0.165815024,2.324967969,1.51908651,2.777246817,1.582979506,0.246451259,1.602049419,0.741988463,1,0,1,0,4,2,4,2,1,1,1,1,1,3,1,2,2,1,2,4,8,3,2,1,1,3,0
0.307891641,-1.105535242,0.698492549,0.579366291,0.907500491,0.043495914,0.69326896,0.694632093,0.654996635,1,0,1,0,4,2,4,2,2,1,2,1,1,4,2,4,3,1,2,5,10,3,1,1,1,3,0
0.177336789,0.085977638,0.829047401,1.770879171,1.955334404,0.087058939,0.49824392,0.505792707,0.741988463,1,1,0,0,1,1,1,1,2,1,1,1,1,3,1,3,3,1,3,5,7,3,2,1,1,3,1
0.217136726,-0.468670794,0.789247464,1.21623074,1.449871985,0.047259001,0.056404511,0.073585882,0.741988463,1,0,1,0,4,2,4,2,2,2,2,1,1,3,2,3,3,1,2,4,9,2,2,1,0,3,0
0.487698751,0.530356249,0.518685439,2.215257782,2.275170681,0.223303024,0.942622531,0.968711245,0.295382415,1,1,0,0,1,1,1,2,1,1,1,1,1,3,1,4,3,1,5,7,4,8,5,0,0,3,1
-0.217501753,0.057802907,1.223885943,1.742704441,2.12953412,0.48189748,0.47006919,0.673194047,0.741988463,1,0,0,0,5,5,5,2,2,1,2,1,1,2,2,3,3,3,5,5,5,5,5,0,0,2,0
0.424031432,-2.58246574,0.582352758,0.897564206,1.06993282,0.159635705,2.170199457,2.176062785,0.422717054,1,0,1,0,4,2,4,2,3,3,3,3,3,3,1,3,3,1,5,4,8,2,1,1,1,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,2,2,2,2,1,2,2,2,2,2,1,2,4,10,4,3,1,0,2,0
0.903313672,-0.011148328,0.103070518,1.673753205,1.676923768,0.638917945,0.401117954,0.754394958,-0.535847426,0,0,0,0,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,2,10,6,3,0,0,2,1
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,3,3,3,3,2,2,4,2,2,3,1,1,3,8,4,4,0,0,2,1
0.173425109,0.269535344,0.832959082,1.954436877,2.124533911,0.090970619,0.681801626,0.687843813,0.741988463,1,0,0,0,2,5,1,1,1,1,1,1,1,8,1,2,8,1,2,5,10,5,2,1,0,3,0
0.412592305,-1.778295559,0.593791886,0.093394026,0.601091713,0.148196577,1.366029277,1.374044472,0.445595309,1,0,1,0,4,2,4,3,3,2,1,1,1,3,2,3,3,1,5,10,10,4,1,0,0,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,3,2,4,1,1,1,1,1,1,3,1,3,2,1,2,7,10,4,3,1,1,2,0
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,2,2,2,2,1,1,3,1,4,2,1,1,1,8,4,2,0,0,3,1
-0.719691928,0.109993927,1.726076119,1.79489546,2.490178403,0.984087656,0.522260209,1.114084485,0.741988463,1,0,0,0,2,2,6,1,1,1,1,1,1,3,1,3,2,1,2,4,10,7,3,1,0,3,0
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,10,1,1,0,0,3,1
0.924196761,-0.180375776,0.082187429,1.504525758,1.506768904,0.659801034,0.231890507,0.699364434,-0.577613605,0,0,1,1,4,1,4,1,1,1,1,1,1,4,1,3,2,1,2,5,6,6,5,0,0,3,1
1.323687621,0.177211223,0.31730343,1.862112756,1.888953515,1.059291893,0.589477505,1.212263603,-0.741988463,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,2,2,1,2,2,4,1,1,1,0,3,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,5,3,3,2,2,1,2,4,2,3,3,1,2,5,8,6,3,1,0,2,0
0.580213862,-0.070571954,0.426170328,1.614329579,1.669635031,0.315818135,0.341694328,0.465291423,0.110352193,1,1,0,0,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,4,7,5,3,1,0,2,1
1.579639553,0.285713853,0.573255362,1.970615387,2.052302783,1.315243825,0.697980136,1.48897367,-0.741988463,0,0,0,0,1,1,1,2,1,1,2,1,2,3,1,3,2,1,1,4,10,5,2,1,0,1,1
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,2,2,1,1,1,1,3,1,3,3,2,1,3,10,6,2,1,0,3,1
1.059952502,-0.00700427,0.053568312,1.677897263,1.678752152,0.795556774,0.405262012,0.892831384,-0.741988463,0,0,0,0,1,1,1,2,1,2,2,1,1,1,1,3,3,1,1,3,10,5,7,0,0,3,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,1,0,0,1,1,1,3,3,1,2,2,2,3,2,3,2,1,1,5,10,7,3,1,0,3,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,2,2,1,2,1,1,3,1,3,3,1,2,3,5,3,1,1,0,2,0
-0.299062634,0.037916293,1.305446825,1.722817826,2.161548675,0.563458362,0.450182575,0.72121403,0.741988463,1,0,0,0,2,2,1,2,2,2,2,1,1,3,1,3,2,1,2,5,9,6,9,0,0,3,0
0.786178604,-1.515381728,0.220205586,0.169519805,0.277898299,0.521782877,1.103115446,1.22029548,-0.301577291,0,0,0,0,1,1,1,2,2,3,3,2,3,3,1,3,2,1,1,3,8,5,1,1,0,2,1
-0.319158088,0.190470784,1.325542279,1.875372317,2.29653732,0.583553816,0.602737066,0.838943995,0.741988463,1,0,1,1,4,1,4,2,1,1,2,2,1,4,2,3,3,1,3,8,9,5,4,1,1,3,1
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,2,1,1,1,2,1,2,2,2,3,1,1,1,10,1,1,0,0,2,1
-0.536474711,-0.002787336,1.542858901,1.682114198,2.282525304,0.800870438,0.409478947,0.899481221,0.741988463,1,0,0,0,3,1,1,1,1,1,1,1,1,3,2,3,3,1,5,5,10,88,1,1,0,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,3,2,4,1,2,2,2,1,1,2,2,3,3,1,3,7,10,5,1,1,1,2,0
0.412592305,-1.778295559,0.593791886,0.093394026,0.601091713,0.148196577,1.366029277,1.374044472,0.445595309,1,0,0,0,2,2,4,1,1,3,1,1,1,3,2,4,3,1,2,4,10,5,2,1,0,2,0
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,3,3,2,2,2,1,2,1,2,2,1,1,4,7,3,1,1,1,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,5,2,1,1,1,2,1,3,2,3,3,1,2,5,9,10,4,1,0,3,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,1,2,2,2,1,1,1,3,2,4,1,1,2,6,10,9,88,0,0,3,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,2,2,2,2,1,1,4,2,3,1,1,2,2,10,3,1,1,0,3,0
1.176762479,0.442263446,0.170378289,2.127164979,2.133977415,0.912366752,0.854529728,1.250053657,-0.741988463,0,0,0,0,1,1,1,2,2,1,1,1,1,3,2,3,3,1,1,2,8,5,2,0,0,1,1
0.344259894,3.025469994,0.662124296,4.710371528,4.756680409,0.079864167,3.437736277,3.438663838,0.582260129,1,0,0,0,5,5,5,2,3,3,3,1,1,3,1,3,2,1,2,3,7,99,2,1,0,1,0
0.797005018,-0.207892719,0.209379172,1.477008814,1.491775678,0.532609291,0.204373563,0.570474548,-0.323230119,0,0,0,0,1,1,1,2,2,1,1,1,1,3,2,4,4,2,1,5,10,2,2,1,0,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,6,2,2,1,2,1,1,3,1,3,8,1,2,3,88,88,88,0,0,2,0
0.487383693,-0.139301357,0.519000497,1.545600177,1.630411427,0.222987966,0.272964926,0.352467706,0.296012531,1,0,1,1,4,1,4,2,2,3,1,1,1,1,2,1,3,2,1,3,7,3,3,0,0,3,1
-0.834145824,-0.302478002,1.840530014,1.382423531,2.301878701,1.098541551,0.109788281,1.104014043,0.741988463,1,0,1,0,4,6,4,3,2,2,2,3,1,3,1,4,4,3,3,5,9,3,2,1,1,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,1,0,0,1,1,4,2,2,3,3,1,1,4,1,4,2,1,5,4,5,5,3,1,0,2,1
-1.661794981,1.204003381,2.668179171,2.888904915,3.932550279,1.926190708,1.616269664,2.514465802,0.741988463,1,0,0,0,2,2,4,2,2,2,2,1,1,4,2,3,2,1,2,99,10,5,5,0,0,2,0
1.395896869,0.067916231,0.389512679,1.752817765,1.795575184,1.131501142,0.480182514,1.229174552,-0.741988463,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,3,8,5,2,1,0,3,1
0.621563025,-1.734902953,0.384821165,0.05000142,0.388056016,0.357167297,1.322636671,1.370013227,0.027653868,1,1,0,0,1,1,1,2,2,2,2,1,1,3,1,2,2,1,1,1,10,9,3,0,0,3,1
0.102365551,0.502172055,0.90401864,2.187073588,2.366546129,0.162030177,0.914438337,0.928682535,0.741988463,1,0,0,0,2,2,5,1,1,1,1,1,1,2,1,2,2,2,2,4,10,1,1,1,0,3,0
-1.534116783,-0.123213311,2.540500974,1.561688222,2.98211591,1.798512511,0.289052972,1.8215924,0.741988463,1,0,1,0,4,5,4,2,1,1,1,1,1,3,3,3,3,1,3,3,10,3,3,0,0,3,0
0.143190386,0.309581186,0.863193804,1.994482719,2.173261342,0.121205341,0.721847468,0.731952527,0.741988463,1,1,0,0,1,1,4,1,1,1,1,1,1,3,2,4,3,1,5,88,88,88,88,0,0,2,1
0.669813276,-0.235409663,0.336570914,1.44949187,1.488054657,0.405417548,0.176856619,0.442313975,-0.068846634,0,0,0,0,1,1,1,1,2,3,2,1,1,4,2,5,3,1,2,7,8,1,1,1,0,2,1
0.912841535,-1.581749735,0.093542655,0.103151799,0.139249854,0.648445807,1.169483452,1.337226051,-0.554903152,0,0,0,0,1,1,1,2,1,1,2,1,1,3,1,3,3,1,2,4,8,2,2,1,0,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,2,3,2,2,3,2,4,3,3,3,1,3,3,10,10,2,1,0,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,2,2,2,2,2,2,4,1,4,3,1,2,1,10,5,6,0,0,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,3,3,3,3,1,1,4,2,2,4,1,2,1,10,8,5,0,0,3,0
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,2,2,1,2,1,1,2,2,3,3,3,1,1,10,3,2,0,0,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,1,0,4,6,4,3,3,2,3,1,3,4,1,4,3,1,5,10,10,2,1,0,0,2,0
0.217136726,-0.468670794,0.789247464,1.21623074,1.449871985,0.047259001,0.056404511,0.073585882,0.741988463,1,0,0,0,2,2,4,3,3,3,3,3,1,4,1,3,2,1,5,6,10,6,2,1,0,2,0
0.588252394,-0.255296277,0.418131796,1.429605256,1.489498367,0.323856667,0.156970005,0.359892655,0.094275129,1,0,1,1,4,1,4,3,3,3,3,2,2,1,2,4,3,2,4,9,9,7,6,0,0,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,1,0,4,2,4,2,2,3,3,2,1,2,1,2,1,1,3,1,10,1,88,0,0,3,0
0.373261681,-0.902333641,0.633122509,0.782567892,1.006606486,0.108865954,0.490067359,0.502013757,0.524256555,1,0,0,0,3,1,4,2,1,2,1,1,1,4,1,4,2,1,5,8,10,6,6,1,0,2,1
0.786178604,-1.515381728,0.220205586,0.169519805,0.277898299,0.521782877,1.103115446,1.22029548,-0.301577291,0,0,1,1,4,1,4,2,2,3,2,1,2,1,1,4,2,1,1,2,9,10,6,0,0,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,1,1,4,1,4,3,2,3,2,2,2,4,1,3,8,1,5,8,10,4,1,1,1,2,1
-1.157818097,-0.162837583,2.164202288,1.522063951,2.645836392,1.422213825,0.2494287,1.443920649,0.741988463,1,0,0,0,5,2,5,1,2,1,1,1,1,4,2,1,1,1,5,5,10,6,3,1,0,2,0
0.851987513,-0.071080784,0.154396678,1.613820749,1.621189607,0.587591785,0.341185498,0.679464237,-0.433195108,0,0,0,0,3,1,1,1,1,2,2,1,1,2,1,4,2,1,8,4,8,5,4,0,0,2,1
0.217136726,-0.468670794,0.789247464,1.21623074,1.449871985,0.047259001,0.056404511,0.073585882,0.741988463,1,0,0,0,2,2,4,2,2,1,3,2,2,5,1,4,1,1,2,4,8,6,2,1,0,2,0
0.424031432,-2.58246574,0.582352758,0.897564206,1.06993282,0.159635705,2.170199457,2.176062785,0.422717054,1,0,1,0,4,2,4,3,3,2,3,3,3,3,1,2,2,1,5,5,8,5,1,1,0,2,0
0.058183578,-0.126263629,0.948200612,1.558637905,1.824400318,0.206212149,0.286002654,0.352591787,0.741988463,1,1,0,0,1,1,1,3,3,3,3,1,1,3,1,4,2,2,1,3,6,4,1,1,0,2,1
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,2,3,3,3,1,1,2,2,3,2,2,1,4,8,3,2,1,1,3,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,5,3,3,3,3,1,3,3,1,3,2,1,2,2,10,5,2,0,0,2,0
-0.273527227,0.198101114,1.279911418,1.883002647,2.276811851,0.537922955,0.610367396,0.813578185,0.741988463,1,0,0,0,6,6,6,2,2,2,2,1,2,4,1,3,2,1,2,3,7,5,4,0,0,2,0
1.059952502,-0.00700427,0.053568312,1.677897263,1.678752152,0.795556774,0.405262012,0.892831384,-0.741988463,0,0,0,0,1,1,1,2,2,2,2,1,1,5,1,4,2,1,1,4,8,6,6,0,0,2,1
1.60908664,0.262340968,0.60270245,1.947242501,2.038382594,1.344690912,0.67460725,1.50442301,-0.741988463,0,0,0,0,1,1,1,3,3,3,3,3,1,3,1,3,3,3,1,4,9,2,2,1,0,2,1
1.210336418,0.417723943,0.203952228,2.102625477,2.112493883,0.945940691,0.829990226,1.258446489,-0.741988463,0,0,0,0,1,1,1,3,3,2,2,1,1,2,2,4,4,2,2,5,7,4,3,1,1,2,1
0.720328821,-1.31112156,0.286055369,0.373779973,0.470679448,0.455933094,0.898855278,1.007876876,-0.169877725,0,0,0,0,1,1,1,2,2,3,3,2,1,3,1,3,2,1,1,4,8,4,2,1,0,2,1
0.217136726,-0.468670794,0.789247464,1.21623074,1.449871985,0.047259001,0.056404511,0.073585882,0.741988463,1,0,0,0,3,2,4,3,3,3,3,3,1,5,1,4,3,1,3,5,10,7,1,1,0,2,0
0.636239337,-0.21087016,0.370144853,1.474031373,1.519794624,0.37184361,0.201396122,0.422880678,-0.001698756,0,0,0,0,1,1,1,3,3,3,3,2,1,3,1,4,2,1,1,3,10,5,4,0,0,2,1
0.412592305,-1.778295559,0.593791886,0.093394026,0.601091713,0.148196577,1.366029277,1.374044472,0.445595309,1,0,1,1,4,1,4,2,1,2,1,1,1,4,8,3,2,1,3,3,10,5,1,1,0,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,5,5,4,2,2,2,1,1,1,3,1,2,3,1,2,3,9,6,6,0,0,2,0
1.613213491,0.261174351,0.606829301,1.946075884,2.038492862,1.348817764,0.673440633,1.50759134,-0.741988463,0,0,0,0,1,1,1,2,2,2,2,2,2,3,2,2,8,1,1,6,8,4,4,1,0,3,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,2,4,3,3,1,2,3,1,5,1,3,2,1,2,5,10,5,3,1,0,3,0
0.720328821,-1.31112156,0.286055369,0.373779973,0.470679448,0.455933094,0.898855278,1.007876876,-0.169877725,0,0,0,0,1,1,1,3,2,3,3,2,1,4,1,2,2,1,1,5,8,4,3,1,1,2,1
0.506691512,-0.275182892,0.499692678,1.409718642,1.495660196,0.242295785,0.137083391,0.278386608,0.257396893,1,0,1,1,4,1,4,2,2,2,2,2,1,2,8,2,3,1,2,5,7,5,3,1,0,3,1
1.546065614,0.310253356,0.539681424,1.995154889,2.066857293,1.281669886,0.722519638,1.471296138,-0.741988463,0,0,0,0,1,1,1,2,2,2,1,1,1,3,2,3,3,2,1,3,10,5,1,1,0,2,1
0.89527514,0.173575994,0.11110905,1.858477528,1.861795892,0.630879413,0.585842277,0.860941349,-0.519770363,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,6,7,5,5,1,0,2,1
-0.14278586,-0.097954325,1.14917005,1.586947209,1.959334899,0.407181587,0.314311958,0.51438201,0.741988463,1,0,0,0,5,5,5,1,1,1,1,1,1,3,2,3,2,1,1,4,1,1,1,0,0,3,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,1,0,4,6,4,1,1,1,2,1,3,4,1,3,2,1,3,3,2,5,3,0,0,3,0
-0.773886787,-0.043490964,1.780270978,1.641410569,2.421485786,1.038282515,0.368775318,1.101828397,0.741988463,1,0,0,0,6,2,4,2,2,2,2,1,1,3,1,2,2,1,3,8,9,4,88,0,0,3,0
-0.375183563,0.33076899,1.381567753,2.015670524,2.443697427,0.639579291,0.743035273,0.980389252,0.741988463,1,0,0,0,2,2,4,1,1,1,1,1,1,3,2,3,3,2,2,4,10,3,4,0,0,2,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,0,0,2,5,4,3,3,3,3,3,3,3,2,4,3,1,2,2,10,5,5,0,0,2,0
-0.888602852,-0.108711052,1.894987042,1.576190481,2.46482298,1.152998579,0.30355523,1.192288347,0.741988463,1,0,0,0,2,2,4,2,2,2,2,1,1,2,1,3,3,1,2,5,4,2,5,0,0,2,0
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,2,3,3,2,1,1,2,1,2,2,3,1,2,10,5,2,0,0,2,1
0.424031432,-2.58246574,0.582352758,0.897564206,1.06993282,0.159635705,2.170199457,2.176062785,0.422717054,1,1,0,0,1,1,1,2,1,1,2,1,1,3,2,3,2,3,1,8,4,5,88,0,0,2,1
0.462950979,0.353498472,0.543433211,2.038400006,2.109595752,0.198555252,0.765764755,0.791087762,0.344877959,1,1,0,0,1,1,1,3,2,2,2,2,1,4,1,3,2,1,1,3,10,4,1,1,0,2,1
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,1,0,4,2,4,1,1,1,1,1,1,4,1,4,1,1,2,7,4,5,3,0,0,3,0
-1.140065877,-0.078365624,2.146450067,1.606535909,2.6810829,1.404461604,0.333900658,1.443607304,0.741988463,1,0,0,0,2,2,1,2,2,2,2,2,1,3,1,4,2,1,3,3,10,5,2,1,0,3,0
0.912841535,-1.581749735,0.093542655,0.103151799,0.139249854,0.648445807,1.169483452,1.337226051,-0.554903152,0,0,0,0,1,1,1,2,2,2,2,2,1,2,2,3,3,2,1,8,4,4,7,0,0,3,1
0.020697959,0.08183358,0.985686231,1.766735113,2.023099184,0.243697769,0.494099862,0.550929466,0.741988463,1,1,0,0,1,1,1,3,2,2,2,1,1,3,1,3,2,1,1,3,10,6,1,1,0,3,1
1.039504466,-1.648117741,0.033120275,0.036783792,0.049497475,0.775108738,1.235851459,1.458808549,-0.741988463,0,0,0,0,1,1,1,2,2,1,1,1,1,3,1,3,3,1,5,2,9,4,1,1,0,2,1
0.424031432,-2.58246574,0.582352758,0.897564206,1.06993282,0.159635705,2.170199457,2.176062785,0.422717054,1,0,0,0,5,5,5,1,1,1,1,1,1,3,1,3,2,1,5,88,88,88,88,0,0,2,0
0.217136726,-0.468670794,0.789247464,1.21623074,1.449871985,0.047259001,0.056404511,0.073585882,0.741988463,1,0,0,0,2,2,4,3,3,1,2,2,2,4,1,4,2,1,2,5,8,4,2,1,1,2,0
0.217136726,-0.468670794,0.789247464,1.21623074,1.449871985,0.047259001,0.056404511,0.073585882,0.741988463,1,0,0,0,2,2,5,2,2,2,1,1,1,4,1,4,3,1,2,5,10,3,1,1,1,1,0
0.401153177,-0.974125379,0.605231013,0.710776154,0.933545564,0.13675745,0.561859097,0.578263128,0.468473564,1,0,1,1,4,1,4,3,3,3,1,1,1,1,1,3,3,1,2,5,10,2,1,1,1,2,1
